0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,1
23,2.6
24,4.8
25,7.2
26,9.6
27,12
28,14.3
29,16.6
30,18.9
31,21.2
32,23.5
33,25.6
34,27.1
35,28
36,28.7
37,29.2
38,29.8
39,30.4
40,29.6
41,28.7
42,27.9
43,27.5
44,27.3
45,27.4
46,27.5
47,27.6
48,27.6
49,27.6
50,27.7
51,27.8
52,28.1
53,28.6
54,29
55,29.2
56,29.5
57,29.7
58,30.1
59,30.5
60,30.7
61,29.7
62,27
63,23
64,18.7
65,14.2
66,9.4
67,4.9
68,2
69,0
70,0
71,0
72,0
73,0
74,1.7
75,5.8
76,11.8
77,18.3
78,24.5
79,29.4
80,32.5
81,34.2
82,34.4
83,34.5
84,34.6
85,34.7
86,34.8
87,35.2
88,36
89,37
90,37.9
91,38.6
92,38.8
93,38.8
94,38.7
95,38.5
96,38
97,37.4
98,36.9
99,36.6
100,36.4
101,36.4
102,36.5
103,36.7
104,36.9
105,37
106,37.2
107,37.3
108,37.4
109,37.3
110,36.8
111,35.8
112,34.7
113,31.8
114,28.9
115,26.7
116,24.6
117,25.2
118,26.2
119,27.6
120,29.2
121,31
122,32.8
123,34.3
124,35.1
125,35.3
126,35.1
127,34.6
128,33.7
129,32.2
130,29.6
131,26
132,22
133,18.5
134,16.6
135,17.6
136,21
137,25.2
138,29.1
139,31.4
140,31.9
141,31.4
142,30.6
143,29.5
144,28
145,24.9
146,20.2
147,14.8
148,9.5
149,4.8
150,1.4
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,2
184,6
185,12.4
186,21.4
187,30
188,37.1
189,42.5
190,46.6
191,49.8
192,52.4
193,54.4
194,55.6
195,56.1
196,56.2
197,56.2
198,56.2
199,56.7
200,57.2
201,57.7
202,58.2
203,58.7
204,59.3
205,59.8
206,60
207,60
208,59.9
209,59.9
210,59.9
211,59.9
212,59.9
213,59.8
214,59.6
215,59.1
216,57.1
217,53.2
218,48.3
219,43.9
220,40.3
221,39.5
222,41.3
223,45.2
224,50.1
225,53.7
226,55.8
227,55.8
228,54.7
229,53.3
230,52.3
231,52
232,52.1
233,51.8
234,50.8
235,49.2
236,47.5
237,45.7
238,43.9
239,42
240,40.2
241,38.3
242,36.4
243,34.6
244,32.7
245,30.6
246,28.1
247,25.5
248,23.1
249,21.2
250,19.5
251,17.8
252,15.3
253,11.5
254,7.2
255,2.5
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0.5
268,2.9
269,8.2
270,13.2
271,17.8
272,21.4
273,24.1
274,26.4
275,28.4
276,29.9
277,30.5
278,30.5
279,30.3
280,30.2
281,30.1
282,30.1
283,30.1
284,30.1
285,30.1
286,30.1
287,30.2
288,30.4
289,31
290,31.8
291,32.7
292,33.6
293,34.4
294,35
295,35.4
296,35.5
297,35.3
298,34.9
299,33.9
300,32.4
301,30.6
302,28.9
303,27.8
304,27.2
305,26.9
306,26.5
307,26.1
308,25.7
309,25.5
310,25.7
311,26.4
312,27.3
313,28.1
314,27.9
315,26
316,22.7
317,19
318,16
319,14.6
320,15.2
321,16.9
322,19.3
323,22
324,24.6
325,26.8
326,27.9
327,28.1
328,27.7
329,27.2
330,26.8
331,26.6
332,26.8
333,27
334,27.2
335,27.4
336,27.6
337,27.7
338,27.9
339,28.1
340,28.3
341,28.6
342,29
343,29.6
344,30.1
345,30.5
346,30.7
347,30.8
348,30.8
349,30.8
350,30.8
351,30.8
352,30.8
353,30.8
354,30.9
355,30.9
356,30.9
357,30.8
358,30.4
359,29.6
360,28.4
361,27.1
362,26
363,25.4
364,25.5
365,26.3
366,27.3
367,28.4
368,29.2
369,29.5
370,29.5
371,29
372,28.1
373,27.2
374,26.3
375,25.7
376,25.5
377,25.6
378,26
379,26.4
380,27
381,27.7
382,28.5
383,29.4
384,30.2
385,30.5
386,30.3
387,29.5
388,28.7
389,27.9
390,27.5
